ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,SCA17,KCHD,KCHD,KCHD KAVQ P08 KCHD,,,,,,,2.1,2.1,0.0,0.0,,2.1,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,1,1;GPS RWY 23;23;P08;Missed;,1;RNAV (GPS) RWY 12;12;KAVQ;;CIRCLE,,,,,2.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-10-15,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,"""Tol's with John Meikle """,,,,,,10,2,0,0,10
2021-10-15,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-10-14,SCA17,KCHD,KCHD,KCHD KSDL KFFZ KCHD,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,6,1,0,0,6
2021-10-13,SCA17,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,1.9,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,3,1;RNAV (GPS) RWY 05;05;KCGZ;Missed;,1;VOR RWY 05;05;KCGZ;Full stop;,1;ILS OR LOC RWY 05;05;KCGZ;Missed;,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-10-13,SCA17,KCHD,KCHD,KCHD KIWA KFFZ KSDL KDVT KCHD,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,5,1,0,0,5
2021-10-13,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,2,1;VOR RWY 05;05;P08;;CIRCLE,1;GPS RWY 23;23;P08;Missed;,1;GPS RWY 23;23;P08;Touch and go;,1;ILS OR LOC RWY 30C;30C;KIWA;Touch and go;,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,4,1,0,0,4
2021-10-12,SCA17,KCHD,KCHD,KCHD KBXK KHII KCHD,,,,,,,4.2,4.2,0.0,0.0,0.0,4.2,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,4.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,1,0,0,3
2021-10-11,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,8,1,0,0,8
2021-10-11,SCA17,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-10-10,SCA17,KCHD,KCHD,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-10-04,SCA17,KCHD,KCHD,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-10-04,SCA17,KCHD,KCHD,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-10-03,SCA17,KCHD,KCHD,,,,,,,,1.2,1.2,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,2,0,0,2
2021-10-02,SCA17,KCHD,KCHD,,,,,,,,0.7,0.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-09-30,SCA17,KCHD,KCHD,KCHD AVQ CHD ,,,,,,,1.9,1.9,0.0,0.0,0.0,1.9,,,,,0.0,0,119.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-09-30,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,1,0,0,3
2021-09-28,SCA17,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,1.2,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,2,2;GPS RWY 23;23;P08;;,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,0,2,1,3
2021-09-28,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,7,1,0,0,7
2021-09-27,SCA17,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,6,2,0,0,6
2021-09-25,SCA17,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-09-25,SCA17,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,2,1;ILS OR LOC RWY 05;05;KCGZ;Circle 23;CIRCLE,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-09-23,SCA17,KCHD,KCHD,KCHD KAVQ KCHD KFFZ KCHD,,,,,,,3.0,3.0,0.0,3.0,0.0,3.0,,,,,0.0,0,143.50,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,14,10,14
2021-09-23,SCA17,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-09-22,SCA17,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,5,5,0,0,5
2021-09-21,SCA17,KCHD,KCHD,CHD BXK HII CHD,,,,,,,4.1,4.1,0.0,0.0,0.0,4.1,,,,,0.0,0,302.90,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,4.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-09-20,SCA17,KCHD,KCHD,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-09-20,SCA17,KCHD,KCHD,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,8,8,0,0,8
2021-09-17,SCA17,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,4,4,0,0,4
2021-09-16,SCA17,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-09-15,SCA17,KCHD,KCHD,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-09-13,SCA17,KCHD,KCHD,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-09-13,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-09-10,SCA17,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,4,4,0,0,4
2021-09-10,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-09-09,SCA17,KCHD,KCHD,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-09-08,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,1.8,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,8,8,0,0,8
2021-09-07,SCA17,KCHD,KCHD,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-08-27,SCA17,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,5,5,0,0,5
2021-08-26,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,6,6,0,0,6
2021-08-26,SCA17,KCHD,KCHD,,,,,,,,0.4,0.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-08-26,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,6,6,0,0,6
2021-08-23,SCA17,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,13,13,0,0,13
2021-08-21,N423SC,KCHD,KCHD,CHD FFZ IWA CHD,,,,,,,1.8,1.8,0.0,,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,8,8,0,0,8
2021-08-21,N747SC,KCHD,KCHD,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,4,4,0,0,4
2021-08-20,N423SC,KCHD,KCHD,CHD RYN E63 CHD,,,,,,,3.0,3.0,0.0,0.0,0.0,3.0,,,,,0.0,0,213.60,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-08-20,N423SC,KCHD,KCHD,CHD RYN E63 CHD,,,,,,,3.3,3.3,0.0,0.0,0.0,3.3,,,,,0.0,0,213.60,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,3.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-08-17,N423SC,KCHD,KCHD,CHD RYN E63 CHD,,,,,,,3.2,3.2,0.0,0.0,0.0,3.2,,,,,0.0,0,213.60,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,3.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-08-17,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,10,10,0,0,10
2021-08-16,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,9,9,0,0,9
2021-08-16,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,9,9,0,0,9
2021-08-15,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,11,11,0,0,11
2021-08-13,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,4,4,0,0,4
2021-08-13,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,8,8,0,0,8
2021-08-12,N423SC,KCHD,KCHD,,,,,,,,1.5,1.5,0.0,0.0,,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,10,10,0,0,10
2021-08-11,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-08-06,N716SC,KGEU,KGEU,,,,,,,,1.2,1.2,0.0,,0.0,0.0,,,,,0.0,0,0.00,0.0,0.6,0.00,0.00,0.00,0.00,0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-08-05,N423SC,KCHD,KCHD,,,,,,,,1.3,1.3,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,1.1,0.00,0.00,0.00,0.00,4,1;RNAV (GPS) RWY 04R;04R;KCHD;;CIRCLE,1;ILS OR LOC RWY 05;05;KCGZ;Missed;,1;VOR RWY 05;05;KCGZ;Missed;,,,,0.0,1.3,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-08-05,N423SC,KCHD,KCHD,,,,,,,,1.3,1.3,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,4,4,0,0,4
2021-08-05,N423SC,KCHD,KCHD,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-08-04,N423SC,KCHD ,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-08-03,N987SC,KAEG,KCHD ,,,,,,,,2.6,2.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,2.6,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-08-03,N987SC,KBJC,KAEG,,,,,,,,3.3,3.3,0.0,0.0,0.0,3.3,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,3.3,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-08-03,N987SC,KOMA,KBJC,,,,,,,,4.8,4.8,0.0,0.0,0.0,4.8,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,4.8,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-08-02,N987SC,KOSH ,KOMA,,,,,,,,2.5,2.5,0.0,0.0,0.0,2.5,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,0.0,2.5,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-07-28,N423SC,KCHD,KCHD,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-07-27,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-07-27,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,7,7,0,0,7
2021-07-27,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-07-21,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-07-20,N423SC,KCHD,KCHD,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-07-20,N423SC,KCHD,KCHD,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-07-20,N423SC,KCHD,KCHD,,,,,,,,1.6,1.6,0.0,0.0,,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-07-19,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-07-19,N423SC,KCHD,KCHD,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-07-19,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-07-16,N423SC,KCHD,KCHD,,,,,,,,1.6,1.6,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-07-16,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,3,0,0,3
2021-07-15,N423SC,KCHD,KCHD,,,,,,,,2.5,2.5,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,2.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-07-13,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,1,0,0,3
2021-07-12,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,1,0,0,3
2021-07-12,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-07-12,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,2,0,0,2
2021-07-09,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-07-08,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,0,0,0,1
2021-07-07,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-07-07,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-07-05,N423SC,KCHD,KCHD,,,,,,,,1.2,1.2,0.0,0.5,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,3,2,0,0,3
2021-07-05,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
2021-07-02,N423SC,KCHD,KCHD,,,,,,,,1.8,1.8,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-07-01,N423SC,KCHD,KCHD,,,,,,,,1.8,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,2,1,0,0,2
2021-07-01,N423SC,KCHD,KCHD,,,,,,,,1.9,1.9,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,6,1,0,0,6
2021-06-28,N423SC,KCHD,KCHD,,,,,,,,1.7,1.7,0.0,0.0,0.0,0.0,,,,,0.0,0,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0,,,,,,,1.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,1,0,0,1
